Gene	CG_sites	mCG_sites	CG_reads	mCG_reads	CG_methylation_level	CHG_sites	mCHG_sites	CHG_reads	mCHG_reads	CHG_methylation_level	CHH_sites	mCHH_sites	CHH_reads	mCHH_reads	CHH_methylation_level	C_sites	mC_sites	C_reads	mC_reads	C_methylation_level
765446491	8	6	86	60	0.697674418605	22	0	261	1	0.00383141762452	37	0	416	0	0.0	67	6	763	61	0.0799475753604
765446504	4	0	68	0	0.0	3	0	28	0	0.0	34	0	420	1	0.00238095238095	41	0	516	1	0.00193798449612
765446518	6	0	86	0	0.0	12	0	151	1	0.00662251655629	32	0	368	3	0.00815217391304	50	0	605	4	0.00661157024793
765446546	2	0	30	0	0.0	2	0	18	0	0.0	31	0	289	2	0.00692041522491	35	0	337	2	0.00593471810089
765446560	2	0	19	0	0.0	10	0	64	1	0.015625	57	0	343	1	0.00291545189504	69	0	426	2	0.00469483568075
765446577	14	0	168	1	0.00595238095238	12	0	130	0	0.0	40	0	443	2	0.00451467268623	66	0	741	3	0.00404858299595
765446590	10	0	75	0	0.0	4	0	36	0	0.0	46	0	371	3	0.00808625336927	60	0	482	3	0.00622406639004
765446604	18	0	96	1	0.0104166666667	20	0	115	0	0.0	32	0	185	1	0.00540540540541	70	0	396	2	0.00505050505051
765446617	14	0	51	0	0.0	23	0	78	1	0.0128205128205	29	0	113	0	0.0	66	0	242	1	0.00413223140496
765446631	4	0	60	0	0.0	5	0	103	0	0.0	11	0	138	1	0.00724637681159	20	0	301	1	0.00332225913621
765446645	10	0	129	1	0.0077519379845	4	0	73	0	0.0	42	0	454	4	0.00881057268722	56	0	656	5	0.00762195121951
765446658	3	0	35	0	0.0	7	0	57	0	0.0	22	0	199	1	0.00502512562814	32	0	291	1	0.00343642611684
765446671	8	0	47	0	0.0	0	0	0	0	nan	32	0	176	0	0.0	40	0	223	0	0.0
765446685	0	0	0	0	nan	0	0	0	0	nan	31	0	261	2	0.00766283524904	31	0	261	2	0.00766283524904
765446698	2	0	19	0	0.0	4	0	33	0	0.0	27	0	143	0	0.0	33	0	195	0	0.0
765446711	3	0	8	0	0.0	6	0	66	0	0.0	29	0	161	0	0.0	38	0	235	0	0.0
765446724	4	0	32	0	0.0	1	0	2	0	0.0	25	0	147	1	0.00680272108844	30	0	181	1	0.00552486187845
765446735	6	0	73	1	0.013698630137	2	0	18	1	0.0555555555556	33	0	363	3	0.00826446280992	41	0	454	5	0.011013215859
765446749	2	0	13	0	0.0	5	0	15	0	0.0	28	0	131	0	0.0	35	0	159	0	0.0
765446761	17	0	146	0	0.0	10	0	101	0	0.0	37	0	342	1	0.00292397660819	64	0	589	1	0.00169779286927
765446774	8	0	42	0	0.0	14	0	76	1	0.0131578947368	41	0	199	4	0.0201005025126	63	0	317	5	0.0157728706625
765446789	8	0	28	0	0.0	2	0	6	0	0.0	49	0	224	0	0.0	59	0	258	0	0.0
765446802	6	0	50	0	0.0	7	0	72	0	0.0	41	0	347	2	0.00576368876081	54	0	469	2	0.00426439232409
765446814	4	1	30	7	0.233333333333	9	0	74	1	0.0135135135135	35	0	266	0	0.0	48	1	370	8	0.0216216216216
765446828	6	0	23	0	0.0	9	0	57	0	0.0	48	0	246	3	0.0121951219512	63	0	326	3	0.00920245398773
765446842	9	0	84	0	0.0	5	0	74	0	0.0	30	0	229	1	0.00436681222707	44	0	387	1	0.00258397932817
765446855	13	0	111	0	0.0	8	0	46	0	0.0	41	0	204	1	0.00490196078431	62	0	361	1	0.00277008310249
765446869	4	0	16	0	0.0	9	0	65	0	0.0	40	0	258	1	0.00387596899225	53	0	339	1	0.00294985250737
765446883	8	4	48	24	0.5	14	0	107	2	0.018691588785	40	0	276	1	0.0036231884058	62	4	431	27	0.0626450116009
765446896	6	4	67	67	1.0	9	0	71	0	0.0	43	0	321	0	0.0	58	4	459	67	0.145969498911
765446910	12	10	159	134	0.842767295597	9	0	131	0	0.0	38	0	535	3	0.00560747663551	59	10	825	137	0.166060606061
765446924	0	0	0	0	nan	14	0	72	0	0.0	33	0	112	1	0.00892857142857	47	0	184	1	0.0054347826087
765446937	6	0	73	2	0.027397260274	9	0	121	0	0.0	41	0	494	2	0.00404858299595	56	0	688	4	0.00581395348837
765446951	4	0	52	0	0.0	2	0	46	0	0.0	33	0	396	2	0.00505050505051	39	0	494	2	0.00404858299595
765446965	5	4	44	21	0.477272727273	0	0	0	0	nan	25	1	207	14	0.0676328502415	30	5	251	35	0.139442231076
765446980	10	2	93	29	0.311827956989	17	0	129	0	0.0	45	1	476	6	0.0126050420168	72	3	698	35	0.0501432664756
765446993	8	7	32	31	0.96875	15	0	69	1	0.0144927536232	44	0	222	0	0.0	67	7	323	32	0.0990712074303
765447006	13	2	79	6	0.0759493670886	7	0	41	0	0.0	37	1	258	3	0.0116279069767	57	3	378	9	0.0238095238095
765447021	4	0	66	0	0.0	2	0	22	0	0.0	20	0	216	2	0.00925925925926	26	0	304	2	0.00657894736842
765447035	4	0	31	0	0.0	9	0	84	0	0.0	42	1	285	4	0.0140350877193	55	1	400	4	0.01
765447048	8	4	70	35	0.5	15	0	126	0	0.0	43	0	373	1	0.00268096514745	66	4	569	36	0.0632688927944
765447064	4	0	19	0	0.0	9	0	65	0	0.0	30	0	186	0	0.0	43	0	270	0	0.0
765447076	1	0	15	0	0.0	15	0	113	2	0.0176991150442	32	0	226	1	0.00442477876106	48	0	354	3	0.00847457627119
765447088	12	10	208	133	0.639423076923	13	1	198	3	0.0151515151515	42	0	510	1	0.00196078431373	67	11	916	137	0.149563318777
765447101	4	0	35	0	0.0	14	0	240	2	0.00833333333333	36	0	393	1	0.00254452926209	54	0	668	3	0.00449101796407
765447117	11	10	227	151	0.665198237885	4	4	59	35	0.593220338983	15	14	276	102	0.369565217391	30	28	562	288	0.512455516014
765447130	4	0	56	0	0.0	0	0	0	0	nan	39	1	419	6	0.0143198090692	43	1	475	6	0.0126315789474
765447142	5	0	32	0	0.0	0	0	0	0	nan	24	0	88	1	0.0113636363636	29	0	120	1	0.00833333333333
765447157	14	0	137	1	0.00729927007299	8	0	86	0	0.0	28	0	254	1	0.00393700787402	50	0	477	2	0.0041928721174
765447169	1	0	9	0	0.0	0	0	0	0	nan	34	0	379	0	0.0	35	0	388	0	0.0
765447181	2	1	30	3	0.1	15	0	246	1	0.00406504065041	37	0	599	3	0.00500834724541	54	1	875	7	0.008
765447195	18	18	200	192	0.96	7	2	101	17	0.168316831683	39	0	583	1	0.00171526586621	64	20	884	210	0.237556561086
765447210	2	0	14	0	0.0	10	0	74	0	0.0	44	0	352	1	0.00284090909091	56	0	440	1	0.00227272727273
765447223	13	0	88	0	0.0	12	0	77	0	0.0	32	0	195	0	0.0	57	0	360	0	0.0
765447236	6	0	60	0	0.0	13	0	137	1	0.00729927007299	40	0	381	0	0.0	59	0	578	1	0.00173010380623
765447250	8	0	71	0	0.0	3	0	19	0	0.0	29	0	203	2	0.00985221674877	40	0	293	2	0.00682593856655
765447263	2	0	30	0	0.0	2	0	21	0	0.0	29	0	280	4	0.0142857142857	33	0	331	4	0.012084592145
765447276	8	0	38	0	0.0	2	0	13	0	0.0	42	0	198	3	0.0151515151515	52	0	249	3	0.0120481927711
765447289	4	3	41	41	1.0	10	0	118	1	0.00847457627119	46	0	508	4	0.00787401574803	60	3	667	46	0.0689655172414
765447302	3	1	34	18	0.529411764706	11	0	113	0	0.0	35	0	340	1	0.00294117647059	49	1	487	19	0.0390143737166
765447315	4	0	29	0	0.0	4	0	32	0	0.0	32	0	242	1	0.00413223140496	40	0	303	1	0.003300330033
