Gene	CG_sites	mCG_sites	CG_reads	mCG_reads	CG_methylation_level	CHG_sites	mCHG_sites	CHG_reads	mCHG_reads	CHG_methylation_level	CHH_sites	mCHH_sites	CHH_reads	mCHH_reads	CHH_methylation_level	C_sites	mC_sites	C_reads	mC_reads	C_methylation_level
572462093	10	4	26	24	0.923076923077	9	3	23	17	0.739130434783	19	0	48	9	0.1875	38	7	97	50	0.515463917526
572462138	5	0	88	0	0.0	14	0	129	1	0.0077519379845	40	0	372	0	0.0	59	0	589	1	0.00169779286927
572462149	1	0	22	0	0.0	4	0	45	1	0.0222222222222	24	0	181	2	0.0110497237569	29	0	248	3	0.0120967741935
572462160	6	0	14	0	0.0	7	0	21	0	0.0	32	0	81	0	0.0	45	0	116	0	0.0
572462161	6	3	15	13	0.866666666667	8	0	17	0	0.0	37	0	77	0	0.0	51	3	109	13	0.119266055046
572462171	7	0	9	2	0.222222222222	12	0	15	0	0.0	29	0	41	0	0.0	48	0	65	2	0.0307692307692
572462176	0	0	0	0	nan	10	5	58	52	0.896551724138	50	3	109	15	0.137614678899	60	8	167	67	0.40119760479
572462198	3	0	27	1	0.037037037037	4	0	37	0	0.0	28	0	259	2	0.00772200772201	35	0	323	3	0.00928792569659
572462207	3	0	28	0	0.0	1	0	12	0	0.0	33	0	149	0	0.0	37	0	189	0	0.0
572462240	5	0	9	1	0.111111111111	9	0	18	0	0.0	37	0	74	0	0.0	51	0	101	1	0.00990099009901
572462262	6	1	12	4	0.333333333333	12	0	23	0	0.0	48	0	105	0	0.0	66	1	140	4	0.0285714285714
572462266	8	0	90	0	0.0	4	0	43	0	0.0	19	0	211	1	0.00473933649289	31	0	344	1	0.00290697674419
572462284	6	0	20	2	0.1	14	0	38	0	0.0	40	0	115	1	0.00869565217391	60	0	173	3	0.0173410404624
572462285	12	0	64	1	0.015625	1	0	11	0	0.0	33	0	126	5	0.0396825396825	46	0	201	6	0.0298507462687
572462302	0	0	0	0	nan	0	0	0	0	nan	30	0	295	3	0.0101694915254	30	0	295	3	0.0101694915254
572462306	2	0	3	0	0.0	5	0	9	0	0.0	27	0	45	1	0.0222222222222	34	0	57	1	0.0175438596491
572462321	0	0	0	0	nan	5	0	32	0	0.0	42	0	248	1	0.00403225806452	47	0	280	1	0.00357142857143
572462325	9	5	53	45	0.849056603774	3	1	19	5	0.263157894737	37	0	196	4	0.0204081632653	49	6	268	54	0.201492537313
572462335	0	0	0	0	nan	6	0	35	1	0.0285714285714	40	0	341	2	0.0058651026393	46	0	376	3	0.00797872340426
572462341	4	1	9	9	1.0	13	0	34	0	0.0	25	0	58	0	0.0	42	1	101	9	0.0891089108911
572462348	8	6	92	48	0.521739130435	3	1	35	8	0.228571428571	36	9	429	55	0.128205128205	47	16	556	111	0.19964028777
572462360	2	0	5	0	0.0	18	0	47	0	0.0	41	0	111	0	0.0	61	0	163	0	0.0
572462369	4	1	9	9	1.0	9	0	27	0	0.0	39	0	131	0	0.0	52	1	167	9	0.0538922155689
572462385	4	1	15	5	0.333333333333	2	1	7	3	0.428571428571	49	0	230	2	0.00869565217391	55	2	252	10	0.0396825396825
572462399	0	0	0	0	nan	1	1	3	2	0.666666666667	16	0	63	4	0.0634920634921	17	1	66	6	0.0909090909091
572462416	6	2	18	13	0.722222222222	4	0	17	0	0.0	50	0	170	2	0.0117647058824	60	2	205	15	0.0731707317073
572462424	6	6	43	33	0.767441860465	2	1	12	8	0.666666666667	40	15	236	47	0.199152542373	48	22	291	88	0.302405498282
572462427	4	4	122	69	0.565573770492	2	2	73	65	0.890410958904	27	23	893	565	0.632698768197	33	29	1088	699	0.642463235294
572462445	1	0	2	2	1.0	6	0	10	0	0.0	32	0	50	0	0.0	39	0	62	2	0.0322580645161
572462455	2	2	30	10	0.333333333333	2	0	30	0	0.0	29	2	403	13	0.0322580645161	33	4	463	23	0.0496760259179
572462459	4	1	6	2	0.333333333333	6	0	8	0	0.0	34	0	54	0	0.0	44	1	68	2	0.0294117647059
572462467	2	2	6	5	0.833333333333	5	1	15	2	0.133333333333	27	0	52	1	0.0192307692308	34	3	73	8	0.109589041096
572462468	2	1	65	5	0.0769230769231	6	0	87	1	0.0114942528736	30	2	923	9	0.00975081256771	38	3	1075	15	0.0139534883721
572462501	4	1	62	13	0.209677419355	12	0	155	0	0.0	42	5	462	30	0.0649350649351	58	6	679	43	0.0633284241532
572462502	4	0	27	1	0.037037037037	1	0	6	0	0.0	28	0	240	2	0.00833333333333	33	0	273	3	0.010989010989
572462505	0	0	0	0	nan	3	0	25	0	0.0	2	0	17	0	0.0	5	0	42	0	0.0
572462514	5	0	5	3	0.6	17	0	17	0	0.0	16	0	16	0	0.0	38	0	38	3	0.0789473684211
572462527	5	3	20	10	0.5	8	0	33	2	0.0606060606061	28	0	101	1	0.00990099009901	41	3	154	13	0.0844155844156
572462540	2	2	12	12	1.0	14	0	44	0	0.0	22	0	58	2	0.0344827586207	38	2	114	14	0.122807017544
572462543	2	0	78	0	0.0	3	0	84	0	0.0	8	0	137	1	0.00729927007299	13	0	299	1	0.00334448160535
572462547	6	0	6	5	0.833333333333	11	0	12	0	0.0	39	0	44	0	0.0	56	0	62	5	0.0806451612903
572462561	3	0	4	4	1.0	10	0	11	0	0.0	33	0	45	0	0.0	46	0	60	4	0.0666666666667
572462565	0	0	0	0	nan	12	0	28	0	0.0	41	0	90	0	0.0	53	0	118	0	0.0
572462625	0	0	0	0	nan	0	0	0	0	nan	27	1	399	2	0.00501253132832	27	1	399	2	0.00501253132832
572462627	2	0	29	0	0.0	0	0	0	0	nan	37	0	439	1	0.00227790432802	39	0	468	1	0.00213675213675
572462629	0	0	0	0	nan	4	2	12	11	0.916666666667	38	0	106	10	0.0943396226415	42	2	118	21	0.177966101695
572462633	0	0	0	0	nan	16	0	42	0	0.0	38	0	109	1	0.00917431192661	54	0	151	1	0.00662251655629
572462652	2	0	4	0	0.0	13	0	20	0	0.0	47	0	66	0	0.0	62	0	90	0	0.0
572462662	7	0	18	0	0.0	3	0	7	0	0.0	17	0	37	0	0.0	27	0	62	0	0.0
572462665	8	0	10	7	0.7	12	0	18	0	0.0	40	0	60	0	0.0	60	0	88	7	0.0795454545455
572462675	2	0	7	0	0.0	2	0	7	0	0.0	22	0	73	0	0.0	26	0	87	0	0.0
572462686	3	0	5	3	0.6	8	0	11	0	0.0	30	0	53	0	0.0	41	0	69	3	0.0434782608696
572462695	6	0	36	1	0.0277777777778	7	0	39	0	0.0	37	0	168	0	0.0	50	0	243	1	0.00411522633745
572462715	1	0	20	0	0.0	1	0	30	0	0.0	8	0	220	0	0.0	10	0	270	0	0.0
572462724	0	0	0	0	nan	12	0	39	0	0.0	44	0	146	0	0.0	56	0	185	0	0.0
572462727	1	0	5	0	0.0	2	0	9	0	0.0	24	0	86	2	0.0232558139535	27	0	100	2	0.02
572462728	1	0	16	1	0.0625	5	0	56	0	0.0	11	0	145	1	0.00689655172414	17	0	217	2	0.00921658986175
572462735	4	0	13	0	0.0	3	0	21	0	0.0	38	0	194	4	0.020618556701	45	0	228	4	0.0175438596491
572462744	9	0	9	6	0.666666666667	18	0	18	0	0.0	41	0	41	0	0.0	68	0	68	6	0.0882352941176
572462752	0	0	0	0	nan	4	0	10	0	0.0	44	0	140	0	0.0	48	0	150	0	0.0
572462772	1	0	31	1	0.0322580645161	2	0	32	0	0.0	12	0	371	3	0.00808625336927	15	0	434	4	0.00921658986175
572462781	4	1	7	7	1.0	23	0	30	0	0.0	48	0	63	1	0.015873015873	75	1	100	8	0.08
572462793	9	1	25	4	0.16	9	0	24	0	0.0	25	0	84	0	0.0	43	1	133	4	0.0300751879699
572462794	14	0	183	1	0.00546448087432	9	0	113	1	0.00884955752212	41	0	439	3	0.00683371298405	64	0	735	5	0.00680272108844
572462806	6	0	13	0	0.0	21	0	47	0	0.0	37	0	78	0	0.0	64	0	138	0	0.0
572462814	0	0	0	0	nan	6	0	35	0	0.0	44	0	204	2	0.00980392156863	50	0	239	2	0.00836820083682
572462824	0	0	0	0	nan	2	0	15	0	0.0	38	0	313	2	0.00638977635783	40	0	328	2	0.00609756097561
572462830	2	1	6	6	1.0	14	0	44	0	0.0	41	0	126	1	0.00793650793651	57	1	176	7	0.0397727272727
572462835	6	2	12	8	0.666666666667	13	0	23	0	0.0	28	0	47	0	0.0	47	2	82	8	0.0975609756098
572462869	1	1	7	5	0.714285714286	9	0	43	0	0.0	47	0	206	6	0.0291262135922	57	1	256	11	0.04296875
572462870	4	0	6	0	0.0	2	0	11	0	0.0	47	1	191	3	0.0157068062827	53	1	208	3	0.0144230769231
572462880	0	0	0	0	nan	0	0	0	0	nan	19	0	91	0	0.0	19	0	91	0	0.0
572462889	1	0	2	0	0.0	2	0	3	0	0.0	49	0	112	0	0.0	52	0	117	0	0.0
572462898	0	0	0	0	nan	4	0	33	0	0.0	46	0	314	4	0.0127388535032	50	0	347	4	0.0115273775216
572462911	2	0	10	0	0.0	13	0	67	1	0.0149253731343	39	0	234	4	0.017094017094	54	0	311	5	0.016077170418
572462914	4	4	38	35	0.921052631579	7	0	56	0	0.0	41	0	229	1	0.00436681222707	52	4	323	36	0.111455108359
572462918	0	0	0	0	nan	10	0	40	1	0.025	31	0	129	0	0.0	41	0	169	1	0.00591715976331
572462920	8	0	48	1	0.0208333333333	8	0	42	0	0.0	45	0	127	1	0.00787401574803	61	0	217	2	0.00921658986175
572462922	4	1	12	4	0.333333333333	16	0	48	1	0.0208333333333	30	0	90	2	0.0222222222222	50	1	150	7	0.0466666666667
572462929	0	0	0	0	nan	2	0	25	1	0.04	32	0	289	2	0.00692041522491	34	0	314	3	0.00955414012739
572462949	0	0	0	0	nan	7	0	17	0	0.0	28	0	54	0	0.0	35	0	71	0	0.0
572462960	0	0	0	0	nan	2	0	3	0	0.0	9	0	12	0	0.0	11	0	15	0	0.0
572462961	2	0	8	0	0.0	6	0	22	0	0.0	39	0	142	1	0.00704225352113	47	0	172	1	0.00581395348837
572462965	2	0	6	0	0.0	3	0	13	0	0.0	34	0	152	1	0.00657894736842	39	0	171	1	0.00584795321637
572462969	6	0	25	0	0.0	2	0	8	0	0.0	40	0	171	0	0.0	48	0	204	0	0.0
572462983	0	0	0	0	nan	14	0	59	0	0.0	43	0	194	1	0.00515463917526	57	0	253	1	0.00395256916996
572462986	3	0	16	0	0.0	2	0	9	0	0.0	38	0	220	0	0.0	43	0	245	0	0.0
572462988	4	0	28	0	0.0	0	0	0	0	nan	38	0	261	3	0.0114942528736	42	0	289	3	0.0103806228374
572462994	2	0	27	0	0.0	2	0	26	1	0.0384615384615	49	0	428	3	0.00700934579439	53	0	481	4	0.00831600831601
572463001	2	2	7	5	0.714285714286	6	0	24	0	0.0	8	0	28	0	0.0	16	2	59	5	0.0847457627119
572463021	4	0	35	1	0.0285714285714	2	0	23	0	0.0	21	0	175	0	0.0	27	0	233	1	0.00429184549356
572463026	6	5	16	14	0.875	14	0	43	0	0.0	39	0	111	0	0.0	59	5	170	14	0.0823529411765
572463029	2	1	6	6	1.0	3	0	17	0	0.0	6	0	18	0	0.0	11	1	41	6	0.146341463415
572463057	2	0	34	0	0.0	2	0	13	0	0.0	43	0	356	1	0.00280898876404	47	0	403	1	0.00248138957816
572463066	4	1	14	4	0.285714285714	7	0	22	0	0.0	16	0	52	1	0.0192307692308	27	1	88	5	0.0568181818182
572463067	2	0	7	0	0.0	0	0	0	0	nan	47	0	134	1	0.00746268656716	49	0	141	1	0.00709219858156
572463075	6	0	97	1	0.0103092783505	7	0	103	0	0.0	43	0	516	2	0.00387596899225	56	0	716	3	0.00418994413408
572463095	8	2	18	12	0.666666666667	21	0	52	0	0.0	45	0	105	0	0.0	74	2	175	12	0.0685714285714
572463108	4	3	15	15	1.0	5	4	20	17	0.85	37	3	145	12	0.0827586206897	46	10	180	44	0.244444444444
572463123	9	3	45	29	0.644444444444	8	0	37	0	0.0	44	0	236	1	0.00423728813559	61	3	318	30	0.0943396226415
572463127	5	0	10	10	1.0	1	0	2	0	0.0	19	0	33	1	0.030303030303	25	0	45	11	0.244444444444
572463137	2	0	6	0	0.0	8	0	25	0	0.0	23	0	75	0	0.0	33	0	106	0	0.0
572463146	4	0	9	0	0.0	3	0	4	0	0.0	32	0	54	0	0.0	39	0	67	0	0.0
572463163	6	2	14	9	0.642857142857	12	0	25	0	0.0	37	0	89	0	0.0	55	2	128	9	0.0703125
572463165	2	0	8	0	0.0	1	0	12	0	0.0	18	0	115	0	0.0	21	0	135	0	0.0
572463170	5	0	20	0	0.0	2	0	7	0	0.0	33	0	144	0	0.0	40	0	171	0	0.0
572463178	0	0	0	0	nan	4	0	33	1	0.030303030303	43	0	206	1	0.00485436893204	47	0	239	2	0.00836820083682
572463181	2	2	8	8	1.0	6	0	14	0	0.0	18	0	57	1	0.0175438596491	26	2	79	9	0.113924050633
572463182	6	0	55	0	0.0	10	0	89	1	0.0112359550562	49	0	424	1	0.00235849056604	65	0	568	2	0.00352112676056
572463189	1	0	1	0	0.0	4	0	4	0	0.0	31	0	43	0	0.0	36	0	48	0	0.0
572463190	16	0	51	0	0.0	9	0	28	0	0.0	31	0	117	0	0.0	56	0	196	0	0.0
572463196	4	0	8	8	1.0	10	0	22	0	0.0	40	0	89	0	0.0	54	0	119	8	0.0672268907563
572463216	15	0	22	0	0.0	12	0	16	0	0.0	25	0	33	0	0.0	52	0	71	0	0.0
572463225	2	0	5	0	0.0	7	0	15	0	0.0	28	0	54	0	0.0	37	0	74	0	0.0
572463258	2	0	8	0	0.0	2	0	8	0	0.0	41	0	173	1	0.00578034682081	45	0	189	1	0.00529100529101
572463268	4	0	8	0	0.0	3	0	5	0	0.0	14	0	30	0	0.0	21	0	43	0	0.0
572463276	4	2	12	11	0.916666666667	7	0	22	0	0.0	40	0	120	0	0.0	51	2	154	11	0.0714285714286
572463277	0	0	0	0	nan	0	0	0	0	nan	48	0	172	4	0.0232558139535	48	0	172	4	0.0232558139535
572463283	6	1	15	6	0.4	8	0	20	0	0.0	44	0	116	0	0.0	58	1	151	6	0.0397350993377
572463306	2	2	9	8	0.888888888889	7	0	32	1	0.03125	19	0	100	4	0.04	28	2	141	13	0.0921985815603
572463319	2	0	4	0	0.0	9	0	14	0	0.0	38	0	64	1	0.015625	49	0	82	1	0.0121951219512
572463326	6	0	8	8	1.0	17	0	31	0	0.0	44	0	76	0	0.0	67	0	115	8	0.0695652173913
572463329	0	0	0	0	nan	6	0	27	0	0.0	37	0	189	1	0.00529100529101	43	0	216	1	0.00462962962963
572463354	2	0	2	2	1.0	2	0	2	2	1.0	12	0	12	2	0.166666666667	16	0	16	6	0.375
572463371	7	0	27	0	0.0	6	0	23	0	0.0	51	0	159	1	0.0062893081761	64	0	209	1	0.00478468899522
572463377	2	0	3	2	0.666666666667	5	0	9	0	0.0	12	0	19	0	0.0	19	0	31	2	0.0645161290323
572463395	5	5	20	18	0.9	6	0	22	1	0.0454545454545	12	0	36	0	0.0	23	5	78	19	0.24358974359
572463401	4	1	29	4	0.137931034483	0	0	0	0	nan	37	0	146	0	0.0	41	1	175	4	0.0228571428571
572463413	7	0	58	0	0.0	10	0	79	0	0.0	24	0	119	0	0.0	41	0	256	0	0.0
572463423	6	0	6	3	0.5	8	0	15	0	0.0	32	0	62	0	0.0	46	0	83	3	0.0361445783133
572463449	0	0	0	0	nan	6	0	8	0	0.0	47	0	83	2	0.0240963855422	53	0	91	2	0.021978021978
572463458	6	0	33	0	0.0	2	0	12	1	0.0833333333333	42	0	193	1	0.00518134715026	50	0	238	2	0.00840336134454
572463464	0	0	0	0	nan	5	0	17	0	0.0	31	0	118	1	0.00847457627119	36	0	135	1	0.00740740740741
572463468	5	0	8	7	0.875	10	0	18	0	0.0	31	0	65	0	0.0	46	0	91	7	0.0769230769231
572463483	0	0	0	0	nan	14	0	83	0	0.0	38	0	228	3	0.0131578947368	52	0	311	3	0.0096463022508
572463506	16	0	46	0	0.0	13	0	48	0	0.0	25	0	44	0	0.0	54	0	138	0	0.0
572463526	0	0	0	0	nan	3	0	22	2	0.0909090909091	45	0	252	7	0.0277777777778	48	0	274	9	0.0328467153285
572463534	4	0	6	5	0.833333333333	8	0	11	0	0.0	35	0	49	0	0.0	47	0	66	5	0.0757575757576
572463535	2	0	13	0	0.0	0	0	0	0	nan	42	0	143	0	0.0	44	0	156	0	0.0
572463538	0	0	0	0	nan	4	1	16	2	0.125	40	0	135	1	0.00740740740741	44	1	151	3	0.0198675496689
572463548	8	0	12	0	0.0	7	0	11	0	0.0	36	0	76	1	0.0131578947368	51	0	99	1	0.010101010101
572463550	1	0	2	2	1.0	10	0	15	0	0.0	37	0	56	0	0.0	48	0	73	2	0.027397260274
572463555	0	0	0	0	nan	0	0	0	0	nan	40	0	240	2	0.00833333333333	40	0	240	2	0.00833333333333
572463568	14	3	35	19	0.542857142857	9	0	24	1	0.0416666666667	45	0	126	2	0.015873015873	68	3	185	22	0.118918918919
572463569	0	0	0	0	nan	2	0	4	0	0.0	46	0	273	1	0.003663003663	48	0	277	1	0.00361010830325
572463579	5	0	8	5	0.625	14	0	21	0	0.0	15	0	25	1	0.04	34	0	54	6	0.111111111111
572463583	4	0	4	0	0.0	8	0	11	0	0.0	17	0	22	0	0.0	29	0	37	0	0.0
572463592	1	0	3	0	0.0	3	0	8	0	0.0	16	0	48	0	0.0	20	0	59	0	0.0
572463593	0	0	0	0	nan	5	0	26	0	0.0	28	0	140	1	0.00714285714286	33	0	166	1	0.00602409638554
572463599	1	1	3	3	1.0	4	0	8	0	0.0	17	0	42	0	0.0	22	1	53	3	0.0566037735849
572463609	3	0	9	0	0.0	9	0	24	0	0.0	25	0	64	0	0.0	37	0	97	0	0.0
572463616	0	0	0	0	nan	0	0	0	0	nan	36	1	803	11	0.013698630137	36	1	803	11	0.013698630137
572463625	8	0	50	0	0.0	3	0	14	0	0.0	29	0	142	0	0.0	40	0	206	0	0.0
572463650	0	0	0	0	nan	4	0	24	0	0.0	47	0	170	0	0.0	51	0	194	0	0.0
572463655	6	0	25	0	0.0	2	0	8	0	0.0	41	0	131	0	0.0	49	0	164	0	0.0
572463681	2	1	7	7	1.0	9	5	30	28	0.933333333333	36	6	126	25	0.198412698413	47	12	163	60	0.368098159509
572463683	1	0	2	1	0.5	8	0	8	0	0.0	47	0	66	0	0.0	56	0	76	1	0.0131578947368
572463684	16	0	50	1	0.02	7	0	39	0	0.0	28	0	226	1	0.00442477876106	51	0	315	2	0.00634920634921
572463697	5	1	8	6	0.75	18	0	25	0	0.0	38	0	64	0	0.0	61	1	97	6	0.0618556701031
572463698	4	2	14	12	0.857142857143	12	0	41	1	0.0243902439024	39	0	127	0	0.0	55	2	182	13	0.0714285714286
572463702	0	0	0	0	nan	2	1	12	5	0.416666666667	47	0	363	2	0.00550964187328	49	1	375	7	0.0186666666667
572463710	6	0	6	0	0.0	9	0	9	0	0.0	25	0	25	0	0.0	40	0	40	0	0.0
572463719	5	0	12	0	0.0	16	0	32	0	0.0	34	0	50	1	0.02	55	0	94	1	0.0106382978723
572463740	0	0	0	0	nan	4	0	8	0	0.0	56	0	127	0	0.0	60	0	135	0	0.0
572463746	0	0	0	0	nan	2	0	19	1	0.0526315789474	56	0	361	2	0.00554016620499	58	0	380	3	0.00789473684211
572463752	10	3	65	17	0.261538461538	0	0	0	0	nan	42	1	228	3	0.0131578947368	52	4	293	20	0.0682593856655
572463758	10	3	21	19	0.904761904762	5	0	9	0	0.0	31	0	61	0	0.0	46	3	91	19	0.208791208791
572463765	2	0	3	3	1.0	12	0	28	0	0.0	35	0	83	0	0.0	49	0	114	3	0.0263157894737
572463773	0	0	0	0	nan	18	0	32	0	0.0	43	0	74	0	0.0	61	0	106	0	0.0
572463778	4	0	36	0	0.0	2	0	25	0	0.0	37	0	339	4	0.0117994100295	43	0	400	4	0.01
572463779	5	0	11	0	0.0	2	0	11	0	0.0	52	0	146	1	0.00684931506849	59	0	168	1	0.00595238095238
572463801	10	0	72	0	0.0	6	0	46	0	0.0	37	0	267	2	0.00749063670412	53	0	385	2	0.00519480519481
572463811	1	0	1	1	1.0	6	0	9	0	0.0	23	0	37	0	0.0	30	0	47	1	0.0212765957447
572463824	6	0	9	1	0.111111111111	5	0	10	1	0.1	35	0	77	1	0.012987012987	46	0	96	3	0.03125
572463830	13	1	19	9	0.473684210526	12	0	17	0	0.0	50	0	80	1	0.0125	75	1	116	10	0.0862068965517
572463846	2	0	4	0	0.0	10	0	19	0	0.0	51	0	77	0	0.0	63	0	100	0	0.0
572463850	2	0	7	0	0.0	5	0	16	0	0.0	28	0	80	1	0.0125	35	0	103	1	0.00970873786408
572463851	2	1	13	10	0.769230769231	12	0	61	1	0.016393442623	38	0	138	4	0.0289855072464	52	1	212	15	0.0707547169811
572463856	0	0	0	0	nan	12	0	108	1	0.00925925925926	33	0	256	1	0.00390625	45	0	364	2	0.00549450549451
572463869	18	0	83	1	0.0120481927711	8	0	40	0	0.0	21	0	93	0	0.0	47	0	216	1	0.00462962962963
572463876	2	1	5	5	1.0	11	0	22	1	0.0454545454545	47	0	97	0	0.0	60	1	124	6	0.0483870967742
572463885	2	0	17	1	0.0588235294118	2	0	7	0	0.0	36	0	167	2	0.0119760479042	40	0	191	3	0.0157068062827
572463889	6	5	58	32	0.551724137931	6	6	64	53	0.828125	22	14	232	74	0.318965517241	34	25	354	159	0.449152542373
572463894	2	2	45	7	0.155555555556	1	0	18	1	0.0555555555556	12	3	188	18	0.0957446808511	15	5	251	26	0.103585657371
572463902	8	3	56	16	0.285714285714	4	0	20	0	0.0	39	2	226	6	0.0265486725664	51	5	302	22	0.0728476821192
572463903	8	0	35	0	0.0	7	0	35	0	0.0	37	3	174	18	0.103448275862	52	3	244	18	0.0737704918033
572463913	5	2	11	6	0.545454545455	11	0	15	0	0.0	49	0	79	0	0.0	65	2	105	6	0.0571428571429
572463918	0	0	0	0	nan	6	0	26	0	0.0	52	0	190	1	0.00526315789474	58	0	216	1	0.00462962962963
572463927	4	0	63	0	0.0	13	1	302	5	0.0165562913907	29	1	814	8	0.00982800982801	46	2	1179	13	0.011026293469
572463951	4	0	4	4	1.0	8	0	8	0	0.0	40	0	44	0	0.0	52	0	56	4	0.0714285714286
572463954	2	0	3	0	0.0	3	0	4	0	0.0	16	0	25	0	0.0	21	0	32	0	0.0
572463966	10	2	16	11	0.6875	13	0	18	0	0.0	37	0	54	0	0.0	60	2	88	11	0.125
572463967	3	2	8	8	1.0	9	0	14	0	0.0	30	0	46	0	0.0	42	2	68	8	0.117647058824
572463973	4	0	18	0	0.0	0	0	0	0	nan	38	0	137	2	0.014598540146	42	0	155	2	0.0129032258065
572463978	3	1	8	3	0.375	5	2	12	7	0.583333333333	9	0	23	0	0.0	17	3	43	10	0.232558139535
572463988	1	1	3	2	0.666666666667	4	0	9	0	0.0	25	0	58	0	0.0	30	1	70	2	0.0285714285714
572463998	6	0	9	0	0.0	4	0	7	0	0.0	33	0	71	0	0.0	43	0	87	0	0.0
572464011	4	0	11	0	0.0	14	0	37	0	0.0	45	0	115	1	0.00869565217391	63	0	163	1	0.00613496932515
572464015	3	1	9	3	0.333333333333	7	0	20	0	0.0	36	0	92	2	0.0217391304348	46	1	121	5	0.0413223140496
572464017	4	2	13	13	1.0	7	0	25	1	0.04	37	0	122	0	0.0	48	2	160	14	0.0875
572464035	6	2	14	5	0.357142857143	8	0	18	0	0.0	32	0	81	0	0.0	46	2	113	5	0.0442477876106
572464038	10	0	29	0	0.0	7	0	22	0	0.0	40	0	96	0	0.0	57	0	147	0	0.0
572464045	21	0	34	0	0.0	10	0	17	0	0.0	36	0	59	0	0.0	67	0	110	0	0.0
572464057	5	0	24	0	0.0	13	0	75	0	0.0	41	0	222	0	0.0	59	0	321	0	0.0
572464064	12	0	56	0	0.0	10	0	53	0	0.0	42	0	119	0	0.0	64	0	228	0	0.0
572464076	1	0	11	0	0.0	1	0	12	0	0.0	4	0	36	0	0.0	6	0	59	0	0.0
572464097	4	0	28	0	0.0	4	0	32	0	0.0	48	0	219	0	0.0	56	0	279	0	0.0
572464117	0	0	0	0	nan	5	5	30	26	0.866666666667	44	15	238	61	0.256302521008	49	20	268	87	0.324626865672
572464127	4	2	13	13	1.0	12	0	36	1	0.0277777777778	46	0	96	0	0.0	62	2	145	14	0.0965517241379
572464138	2	0	2	0	0.0	9	0	10	1	0.1	22	0	33	0	0.0	33	0	45	1	0.0222222222222
572464143	8	0	59	0	0.0	3	1	18	2	0.111111111111	28	0	216	2	0.00925925925926	39	1	293	4	0.0136518771331
572464145	8	0	41	0	0.0	8	0	33	0	0.0	36	0	140	2	0.0142857142857	52	0	214	2	0.00934579439252
572464159	6	0	15	1	0.0666666666667	3	0	8	0	0.0	36	0	112	0	0.0	45	0	135	1	0.00740740740741
572464164	0	0	0	0	nan	4	0	41	0	0.0	35	0	311	2	0.0064308681672	39	0	352	2	0.00568181818182
572464168	0	0	0	0	nan	2	0	6	0	0.0	8	0	20	0	0.0	10	0	26	0	0.0
572464175	2	0	21	0	0.0	6	0	63	0	0.0	46	0	688	3	0.00436046511628	54	0	772	3	0.00388601036269
572464177	2	0	4	0	0.0	10	0	28	0	0.0	38	0	103	0	0.0	50	0	135	0	0.0
572464191	8	0	24	1	0.0416666666667	5	0	34	0	0.0	33	0	111	0	0.0	46	0	169	1	0.00591715976331
572464195	7	0	47	0	0.0	0	0	0	0	nan	6	0	36	1	0.0277777777778	13	0	83	1	0.0120481927711
572464199	4	0	18	1	0.0555555555556	8	2	44	8	0.181818181818	34	6	185	24	0.12972972973	46	8	247	33	0.133603238866
572464204	1	0	1	0	0.0	2	0	4	0	0.0	25	0	40	1	0.025	28	0	45	1	0.0222222222222
572464208	6	0	22	0	0.0	0	0	0	0	nan	32	0	109	1	0.00917431192661	38	0	131	1	0.00763358778626
572464210	2	0	6	0	0.0	2	0	4	0	0.0	38	0	150	0	0.0	42	0	160	0	0.0
572464212	0	0	0	0	nan	0	0	0	0	nan	44	0	174	1	0.00574712643678	44	0	174	1	0.00574712643678
572464215	12	6	27	26	0.962962962963	14	0	26	0	0.0	43	0	68	1	0.0147058823529	69	6	121	27	0.223140495868
572464217	0	0	0	0	nan	5	0	25	0	0.0	46	0	243	0	0.0	51	0	268	0	0.0
572464239	8	3	15	10	0.666666666667	14	0	27	0	0.0	41	0	87	1	0.0114942528736	63	3	129	11	0.0852713178295
572464257	12	1	25	13	0.52	12	0	26	0	0.0	48	0	102	0	0.0	72	1	153	13	0.0849673202614
572464258	2	0	12	0	0.0	2	0	7	0	0.0	28	1	72	4	0.0555555555556	32	1	91	4	0.043956043956
572464270	2	0	6	0	0.0	11	0	28	2	0.0714285714286	33	0	89	0	0.0	46	0	123	2	0.0162601626016
572464274	2	1	5	4	0.8	7	0	24	2	0.0833333333333	38	0	149	0	0.0	47	1	178	6	0.0337078651685
572464285	2	1	9	5	0.555555555556	2	0	9	1	0.111111111111	42	0	183	0	0.0	46	1	201	6	0.0298507462687
572464289	0	0	0	0	nan	6	0	62	0	0.0	28	0	307	4	0.0130293159609	34	0	369	4	0.0108401084011
572464295	2	0	7	0	0.0	1	0	3	0	0.0	35	0	116	1	0.00862068965517	38	0	126	1	0.00793650793651
572464297	0	0	0	0	nan	4	0	22	0	0.0	30	0	172	1	0.00581395348837	34	0	194	1	0.00515463917526
572464301	0	0	0	0	nan	2	0	6	0	0.0	31	0	105	1	0.00952380952381	33	0	111	1	0.00900900900901
572464303	0	0	0	0	nan	5	0	26	0	0.0	15	0	80	0	0.0	20	0	106	0	0.0
572464310	5	5	23	20	0.869565217391	6	0	25	0	0.0	23	0	91	0	0.0	34	5	139	20	0.143884892086
572464312	10	5	33	24	0.727272727273	16	0	54	1	0.0185185185185	42	0	138	0	0.0	68	5	225	25	0.111111111111
