Gene	CG_sites	mCG_sites	CG_reads	mCG_reads	CG_methylation_level	CHG_sites	mCHG_sites	CHG_reads	mCHG_reads	CHG_methylation_level	CHH_sites	mCHH_sites	CHH_reads	mCHH_reads	CHH_methylation_level	C_sites	mC_sites	C_reads	mC_reads	C_methylation_level
Sobic.004G051100	14	0	67	0	0.0	7	0	36	0	0.0	22	0	130	0	0.0	43	0	233	0	0.0
Sobic.004G051133	34	1	197	2	0.010152284264	22	0	111	0	0.0	45	0	238	0	0.0	101	1	546	2	0.003663003663
Sobic.004G051166	51	0	176	0	0.0	25	0	75	0	0.0	27	0	87	0	0.0	103	0	338	0	0.0
Sobic.004G051200	8	3	80	24	0.3	4	0	36	0	0.0	52	0	543	3	0.00552486187845	64	3	659	27	0.040971168437
Sobic.004G051300	21	0	71	0	0.0	9	0	25	0	0.0	21	0	49	0	0.0	51	0	145	0	0.0
Sobic.004G051401	14	0	33	2	0.0606060606061	12	0	31	0	0.0	18	0	21	0	0.0	44	0	85	2	0.0235294117647
Sobic.004G051600	0	0	0	0	nan	4	0	19	0	0.0	3	0	16	0	0.0	7	0	35	0	0.0
Sobic.004G051700	16	0	98	0	0.0	12	0	69	0	0.0	40	0	232	0	0.0	68	0	399	0	0.0
Sobic.004G051800	6	0	30	0	0.0	16	0	72	0	0.0	58	0	288	0	0.0	80	0	390	0	0.0
Sobic.004G051900	21	0	50	0	0.0	12	0	17	0	0.0	55	0	82	0	0.0	88	0	149	0	0.0
Sobic.004G052000	2	0	24	0	0.0	17	0	176	1	0.00568181818182	36	0	368	0	0.0	55	0	568	1	0.00176056338028
Sobic.004G052100	30	0	189	0	0.0	18	0	126	0	0.0	42	0	301	1	0.00332225913621	90	0	616	1	0.00162337662338
Sobic.004G052200	22	0	81	0	0.0	13	0	42	0	0.0	32	0	92	0	0.0	67	0	215	0	0.0
Sobic.004G052300	14	0	142	0	0.0	16	0	162	2	0.0123456790123	43	0	388	0	0.0	73	0	692	2	0.0028901734104
Sobic.004G052401	8	0	97	0	0.0	14	0	162	2	0.0123456790123	47	0	579	2	0.00345423143351	69	0	838	4	0.00477326968974
Sobic.004G052500	18	0	136	0	0.0	21	0	155	2	0.0129032258065	46	0	287	1	0.00348432055749	85	0	578	3	0.00519031141869
Sobic.004G052600	19	0	98	1	0.0102040816327	10	0	44	0	0.0	29	0	144	2	0.0138888888889	58	0	286	3	0.0104895104895
Sobic.004G052700	2	0	3	3	1.0	6	0	9	5	0.555555555556	27	0	38	0	0.0	35	0	50	8	0.16
Sobic.004G052800	14	0	90	1	0.0111111111111	9	0	38	0	0.0	37	0	240	1	0.00416666666667	60	0	368	2	0.0054347826087
Sobic.004G052900	4	0	22	0	0.0	2	0	18	0	0.0	1	0	2	0	0.0	7	0	42	0	0.0
Sobic.004G053100	6	0	53	0	0.0	15	0	131	1	0.00763358778626	51	0	379	1	0.00263852242744	72	0	563	2	0.00355239786856
Sobic.004G053200	32	0	159	0	0.0	22	0	88	0	0.0	42	0	233	0	0.0	96	0	480	0	0.0
Sobic.004G053300	40	0	195	0	0.0	17	0	74	0	0.0	48	0	134	0	0.0	105	0	403	0	0.0
Sobic.004G053400	20	1	72	1	0.0138888888889	17	0	52	0	0.0	49	0	115	1	0.00869565217391	86	1	239	2	0.00836820083682
Sobic.004G053500	12	6	90	39	0.433333333333	17	0	122	1	0.00819672131148	34	0	261	1	0.00383141762452	63	6	473	41	0.0866807610994
Sobic.004G053600	20	2	154	12	0.0779220779221	39	0	328	0	0.0	107	0	1013	0	0.0	166	2	1495	12	0.00802675585284
Sobic.004G053700	2	2	17	12	0.705882352941	17	0	157	0	0.0	59	0	606	0	0.0	78	2	780	12	0.0153846153846
Sobic.004G053800	4	4	32	28	0.875	14	13	117	80	0.683760683761	43	1	374	4	0.0106951871658	61	18	523	112	0.214149139579
Sobic.004G053900	23	0	124	0	0.0	13	0	88	0	0.0	31	0	111	0	0.0	67	0	323	0	0.0
Sobic.004G054000	16	0	29	0	0.0	8	0	15	0	0.0	32	0	75	0	0.0	56	0	119	0	0.0
Sobic.004G054100	4	4	37	37	1.0	14	0	168	1	0.00595238095238	49	0	553	2	0.00361663652803	67	4	758	40	0.0527704485488
Sobic.004G054300	6	0	66	0	0.0	9	0	109	0	0.0	45	0	535	1	0.0018691588785	60	0	710	1	0.00140845070423
Sobic.004G054400	16	0	157	0	0.0	9	0	95	1	0.0105263157895	40	0	423	1	0.00236406619385	65	0	675	2	0.00296296296296
Sobic.004G054600	4	0	35	0	0.0	15	0	137	0	0.0	44	0	423	0	0.0	63	0	595	0	0.0
Sobic.004G054700	4	0	48	0	0.0	23	0	286	0	0.0	35	0	480	1	0.00208333333333	62	0	814	1	0.0012285012285
Sobic.004G054900	30	0	110	0	0.0	30	0	130	0	0.0	37	0	177	1	0.00564971751412	97	0	417	1	0.00239808153477
Sobic.004G055000	6	0	69	0	0.0	15	0	161	0	0.0	43	0	450	0	0.0	64	0	680	0	0.0
Sobic.004G055100	25	0	85	0	0.0	18	0	65	0	0.0	51	0	169	0	0.0	94	0	319	0	0.0
Sobic.004G055200	38	0	149	0	0.0	24	0	92	0	0.0	38	0	177	1	0.00564971751412	100	0	418	1	0.00239234449761
Sobic.004G055300	12	0	114	1	0.00877192982456	18	0	187	0	0.0	98	1	1078	6	0.00556586270872	128	1	1379	7	0.00507614213198
Sobic.004G055400	12	0	114	1	0.00877192982456	10	0	82	0	0.0	52	1	438	3	0.00684931506849	74	1	634	4	0.00630914826498
Sobic.004G055500	6	0	12	0	0.0	6	0	17	0	0.0	21	0	46	1	0.0217391304348	33	0	75	1	0.0133333333333
Sobic.004G055700	36	0	124	0	0.0	19	0	67	1	0.0149253731343	40	0	145	0	0.0	95	0	336	1	0.00297619047619
Sobic.004G055800	6	4	59	29	0.491525423729	12	0	104	0	0.0	44	0	460	3	0.00652173913043	62	4	623	32	0.0513643659711
Sobic.004G055901	6	6	73	66	0.904109589041	13	13	162	126	0.777777777778	33	2	328	6	0.0182926829268	52	21	563	198	0.351687388988
Sobic.004G056000	8	0	70	1	0.0142857142857	13	0	89	0	0.0	39	0	332	2	0.00602409638554	60	0	491	3	0.0061099796334
Sobic.004G056100	0	0	0	0	nan	0	0	0	0	nan	1	0	3	0	0.0	1	0	3	0	0.0
Sobic.004G056300	4	0	31	0	0.0	11	0	94	0	0.0	37	0	324	1	0.00308641975309	52	0	449	1	0.0022271714922
Sobic.004G056350	16	0	99	0	0.0	8	0	40	0	0.0	56	1	353	2	0.0056657223796	80	1	492	2	0.00406504065041
Sobic.004G056400	33	0	61	1	0.016393442623	15	0	27	0	0.0	48	0	57	0	0.0	96	0	145	1	0.00689655172414
Sobic.004G056500	4	0	30	0	0.0	6	0	45	0	0.0	31	0	209	0	0.0	41	0	284	0	0.0
Sobic.004G056600	8	0	80	0	0.0	16	0	146	0	0.0	40	0	374	0	0.0	64	0	600	0	0.0
Sobic.004G056700	3	0	38	0	0.0	10	0	98	0	0.0	18	0	74	1	0.0135135135135	31	0	210	1	0.0047619047619
Sobic.004G056800	14	0	131	0	0.0	12	0	116	2	0.0172413793103	34	0	314	1	0.0031847133758	60	0	561	3	0.00534759358289
Sobic.004G056900	6	0	29	0	0.0	10	0	55	0	0.0	31	0	138	0	0.0	47	0	222	0	0.0
Sobic.004G057100	6	0	17	1	0.0588235294118	12	0	32	0	0.0	15	0	32	0	0.0	33	0	81	1	0.0123456790123
Sobic.004G057200	8	0	58	0	0.0	19	0	138	0	0.0	45	0	283	0	0.0	72	0	479	0	0.0
Sobic.004G057300	0	0	0	0	nan	0	0	0	0	nan	1	0	3	0	0.0	1	0	3	0	0.0
Sobic.004G057400	23	1	140	1	0.00714285714286	26	0	154	0	0.0	41	0	254	0	0.0	90	1	548	1	0.00182481751825
Sobic.004G057700	32	0	69	0	0.0	22	0	49	0	0.0	42	0	86	0	0.0	96	0	204	0	0.0
Sobic.004G057800	24	21	183	115	0.628415300546	23	0	190	1	0.00526315789474	43	0	314	1	0.0031847133758	90	21	687	117	0.170305676856
Sobic.004G057900	22	0	62	0	0.0	20	0	34	0	0.0	23	0	30	0	0.0	65	0	126	0	0.0
Sobic.004G058000	19	0	30	0	0.0	8	0	13	0	0.0	10	0	15	0	0.0	37	0	58	0	0.0
Sobic.004G058050	36	33	372	152	0.408602150538	9	0	72	0	0.0	39	0	378	5	0.0132275132275	84	33	822	157	0.19099756691
Sobic.004G058200	12	0	35	0	0.0	3	0	10	0	0.0	32	0	60	0	0.0	47	0	105	0	0.0
Sobic.004G058400	9	0	55	1	0.0181818181818	6	0	77	0	0.0	16	0	176	0	0.0	31	0	308	1	0.00324675324675
Sobic.004G058500	2	0	27	1	0.037037037037	16	0	237	0	0.0	43	0	640	2	0.003125	61	0	904	3	0.0033185840708
Sobic.004G058600	16	0	109	0	0.0	3	0	15	0	0.0	17	0	81	0	0.0	36	0	205	0	0.0
Sobic.004G058700	36	0	240	0	0.0	23	0	168	0	0.0	44	0	308	0	0.0	103	0	716	0	0.0
Sobic.004G058800	0	0	0	0	nan	0	0	0	0	nan	1	0	8	0	0.0	1	0	8	0	0.0
Sobic.004G058900	7	0	52	0	0.0	7	0	49	0	0.0	21	0	53	0	0.0	35	0	154	0	0.0
Sobic.004G059000	14	12	88	63	0.715909090909	20	0	131	0	0.0	44	0	276	0	0.0	78	12	495	63	0.127272727273
Sobic.004G059100	13	0	46	0	0.0	9	0	30	0	0.0	10	0	26	0	0.0	32	0	102	0	0.0
Sobic.004G059200	0	0	0	0	nan	0	0	0	0	nan	1	0	2	0	0.0	1	0	2	0	0.0
Sobic.004G059300	29	0	146	0	0.0	15	0	46	0	0.0	38	0	99	0	0.0	82	0	291	0	0.0
Sobic.004G059400	14	0	102	0	0.0	24	0	173	1	0.00578034682081	46	0	285	1	0.00350877192982	84	0	560	2	0.00357142857143
Sobic.004G059600	6	0	27	0	0.0	9	0	40	0	0.0	61	0	261	0	0.0	76	0	328	0	0.0
Sobic.004G059800	0	0	0	0	nan	5	0	60	0	0.0	8	0	100	1	0.01	13	0	160	1	0.00625
Sobic.004G059900	36	0	144	0	0.0	23	0	93	0	0.0	40	0	171	0	0.0	99	0	408	0	0.0
Sobic.004G060000	24	0	170	1	0.00588235294118	21	0	143	0	0.0	42	0	163	0	0.0	87	0	476	1	0.00210084033613
Sobic.004G060100	40	0	182	0	0.0	23	0	101	3	0.029702970297	40	0	152	0	0.0	103	0	435	3	0.00689655172414
Sobic.004G060300	6	4	47	30	0.63829787234	11	0	66	0	0.0	56	0	346	3	0.00867052023121	73	4	459	33	0.0718954248366
Sobic.004G060400	10	2	65	14	0.215384615385	22	0	141	0	0.0	42	0	293	0	0.0	74	2	499	14	0.0280561122244
Sobic.004G060500	8	0	21	0	0.0	2	0	5	0	0.0	12	0	27	0	0.0	22	0	53	0	0.0
Sobic.004G060600	10	8	141	88	0.624113475177	12	0	170	1	0.00588235294118	46	0	644	9	0.0139751552795	68	8	955	98	0.102617801047
Sobic.004G060700	14	0	124	1	0.00806451612903	4	0	33	0	0.0	13	0	115	0	0.0	31	0	272	1	0.00367647058824
Sobic.004G060766	6	0	60	0	0.0	3	0	34	0	0.0	23	0	231	1	0.004329004329	32	0	325	1	0.00307692307692
Sobic.004G060832	43	0	100	0	0.0	26	0	72	0	0.0	32	0	70	1	0.0142857142857	101	0	242	1	0.00413223140496
Sobic.004G060900	6	0	68	0	0.0	14	0	148	0	0.0	47	0	479	3	0.0062630480167	67	0	695	3	0.00431654676259
Sobic.004G061100	16	0	163	0	0.0	12	0	121	1	0.00826446280992	45	0	438	0	0.0	73	0	722	1	0.00138504155125
Sobic.004G061200	8	8	92	64	0.695652173913	8	0	73	1	0.013698630137	47	0	446	3	0.0067264573991	63	8	611	68	0.111292962357
Sobic.004G061300	53	0	80	0	0.0	17	0	25	1	0.04	29	0	45	0	0.0	99	0	150	1	0.00666666666667
Sobic.004G061400	14	6	169	54	0.319526627219	20	0	226	0	0.0	35	0	402	1	0.00248756218905	69	6	797	55	0.069008782936
Sobic.004G061500	32	0	108	0	0.0	27	0	88	0	0.0	35	0	122	0	0.0	94	0	318	0	0.0
Sobic.004G061600	56	0	165	1	0.00606060606061	28	0	85	0	0.0	34	0	95	0	0.0	118	0	345	1	0.00289855072464
Sobic.004G061701	8	0	71	0	0.0	15	0	127	1	0.00787401574803	43	0	314	2	0.00636942675159	66	0	512	3	0.005859375
Sobic.004G061800	22	0	124	0	0.0	16	0	91	0	0.0	34	0	114	1	0.00877192982456	72	0	329	1	0.00303951367781
Sobic.004G061900	6	4	80	42	0.525	17	0	206	0	0.0	54	0	685	0	0.0	77	4	971	42	0.043254376931
Sobic.004G062000	8	0	69	1	0.0144927536232	19	0	172	0	0.0	42	0	310	1	0.00322580645161	69	0	551	2	0.00362976406534
Sobic.004G062100	1	0	8	0	0.0	0	0	0	0	nan	0	0	0	0	nan	1	0	8	0	0.0
Sobic.004G062200	26	0	233	1	0.00429184549356	18	0	148	0	0.0	46	0	360	3	0.00833333333333	90	0	741	4	0.00539811066127
Sobic.004G062300	16	0	45	0	0.0	9	0	22	0	0.0	25	0	48	0	0.0	50	0	115	0	0.0
Sobic.004G062400	6	6	80	73	0.9125	11	0	131	1	0.00763358778626	42	0	496	1	0.00201612903226	59	6	707	75	0.106082036775
Sobic.004G062500	24	0	138	0	0.0	14	0	55	0	0.0	42	0	149	0	0.0	80	0	342	0	0.0
Sobic.004G062600	22	0	245	1	0.00408163265306	21	0	226	0	0.0	38	0	367	0	0.0	81	0	838	1	0.00119331742243
Sobic.004G062800	22	0	86	0	0.0	13	0	52	0	0.0	59	0	225	0	0.0	94	0	363	0	0.0
Sobic.004G062900	9	0	48	0	0.0	5	0	32	0	0.0	45	0	128	0	0.0	59	0	208	0	0.0
Sobic.004G063000	38	0	208	1	0.00480769230769	34	0	204	0	0.0	41	0	236	0	0.0	113	0	648	1	0.00154320987654
Sobic.004G063100	12	8	84	42	0.5	24	0	178	0	0.0	45	0	316	0	0.0	81	8	578	42	0.0726643598616
Sobic.004G063200	30	0	105	0	0.0	13	0	51	0	0.0	41	0	160	1	0.00625	84	0	316	1	0.00316455696203
Sobic.004G063300	2	2	21	17	0.809523809524	12	0	132	1	0.00757575757576	33	0	353	1	0.0028328611898	47	2	506	19	0.0375494071146
Sobic.004G063400	36	0	242	0	0.0	17	0	105	0	0.0	36	0	132	0	0.0	89	0	479	0	0.0
Sobic.004G063500	27	0	157	4	0.0254777070064	5	0	29	0	0.0	35	0	159	0	0.0	67	0	345	4	0.0115942028986
Sobic.004G063600	12	0	85	0	0.0	18	0	125	0	0.0	56	0	395	0	0.0	86	0	605	0	0.0
Sobic.004G063750	44	0	181	0	0.0	23	0	114	1	0.00877192982456	34	0	157	3	0.0191082802548	101	0	452	4	0.00884955752212
Sobic.004G063900	2	0	14	0	0.0	8	0	72	1	0.0138888888889	55	0	433	1	0.00230946882217	65	0	519	2	0.00385356454721
Sobic.004G064000	8	0	31	0	0.0	15	0	55	0	0.0	36	0	127	0	0.0	59	0	213	0	0.0
Sobic.004G064100	44	0	245	0	0.0	23	0	107	1	0.00934579439252	44	0	186	1	0.00537634408602	111	0	538	2	0.00371747211896
Sobic.004G064200	45	1	173	2	0.0115606936416	18	0	78	0	0.0	32	0	128	0	0.0	95	1	379	2	0.00527704485488
Sobic.004G064300	25	0	66	0	0.0	32	0	71	0	0.0	36	0	81	0	0.0	93	0	218	0	0.0
Sobic.004G064400	46	0	199	0	0.0	38	0	203	3	0.0147783251232	28	0	159	0	0.0	112	0	561	3	0.00534759358289
Sobic.004G064500	38	0	133	1	0.00751879699248	38	0	123	0	0.0	29	0	85	0	0.0	105	0	341	1	0.00293255131965
Sobic.004G064600	40	0	180	1	0.00555555555556	18	0	78	1	0.0128205128205	44	0	191	0	0.0	102	0	449	2	0.00445434298441
Sobic.004G064700	18	0	140	0	0.0	28	0	214	0	0.0	35	0	266	1	0.00375939849624	81	0	620	1	0.00161290322581
Sobic.004G064800	38	0	144	0	0.0	15	0	47	0	0.0	54	0	138	0	0.0	107	0	329	0	0.0
Sobic.004G065000	16	10	101	47	0.465346534653	23	0	160	0	0.0	54	0	398	1	0.00251256281407	93	10	659	48	0.0728376327769
Sobic.004G065100	9	8	109	65	0.596330275229	14	0	168	0	0.0	42	0	475	4	0.00842105263158	65	8	752	69	0.0917553191489
Sobic.004G065200	2	0	16	0	0.0	12	1	117	2	0.017094017094	42	0	433	4	0.00923787528868	56	1	566	6	0.0106007067138
Sobic.004G065300	12	0	42	0	0.0	13	0	39	0	0.0	57	0	143	0	0.0	82	0	224	0	0.0
Sobic.004G065400	0	0	0	0	nan	10	0	91	0	0.0	50	0	415	1	0.00240963855422	60	0	506	1	0.00197628458498
Sobic.004G065500	18	18	128	107	0.8359375	20	0	145	0	0.0	45	0	326	0	0.0	83	18	599	107	0.178631051753
Sobic.004G065600	34	1	98	1	0.0102040816327	17	0	51	0	0.0	43	0	147	1	0.00680272108844	94	1	296	2	0.00675675675676
Sobic.004G065650	4	0	44	0	0.0	8	0	88	0	0.0	45	0	507	2	0.00394477317554	57	0	639	2	0.00312989045383
Sobic.004G065800	12	0	73	0	0.0	11	0	64	0	0.0	53	0	343	2	0.00583090379009	76	0	480	2	0.00416666666667
Sobic.004G065850	2	0	22	0	0.0	10	0	88	0	0.0	52	0	481	1	0.002079002079	64	0	591	1	0.00169204737733
Sobic.004G065900	14	0	47	0	0.0	17	0	55	0	0.0	48	0	125	0	0.0	79	0	227	0	0.0
Sobic.004G066000	47	0	277	1	0.00361010830325	15	0	80	0	0.0	43	0	224	0	0.0	105	0	581	1	0.00172117039587
Sobic.004G066200	6	6	80	72	0.9	12	1	163	4	0.0245398773006	44	0	537	4	0.00744878957169	62	7	780	80	0.102564102564
Sobic.004G066300	8	0	71	0	0.0	17	0	138	1	0.00724637681159	44	0	367	2	0.00544959128065	69	0	576	3	0.00520833333333
Sobic.004G066500	14	0	124	0	0.0	12	0	109	0	0.0	46	0	422	1	0.00236966824645	72	0	655	1	0.00152671755725
Sobic.004G066600	12	0	103	0	0.0	14	0	115	1	0.00869565217391	42	0	356	2	0.00561797752809	68	0	574	3	0.00522648083624
Sobic.004G066800	2	1	25	17	0.68	13	0	115	1	0.00869565217391	48	0	416	2	0.00480769230769	63	1	556	20	0.0359712230216
Sobic.004G066900	8	0	87	0	0.0	19	0	203	1	0.00492610837438	52	0	504	2	0.00396825396825	79	0	794	3	0.00377833753149
Sobic.004G067000	30	0	168	1	0.00595238095238	31	0	164	0	0.0	109	0	612	1	0.0016339869281	170	0	944	2	0.0021186440678
Sobic.004G067050	12	0	95	1	0.0105263157895	12	0	99	0	0.0	46	0	407	0	0.0	70	0	601	1	0.00166389351082
Sobic.004G067100	21	0	50	0	0.0	8	0	18	0	0.0	11	0	49	1	0.0204081632653	40	0	117	1	0.00854700854701
Sobic.004G067200	56	0	126	0	0.0	19	0	46	0	0.0	32	0	71	0	0.0	107	0	243	0	0.0
Sobic.004G067400	6	3	35	34	0.971428571429	10	1	68	2	0.0294117647059	30	0	221	2	0.00904977375566	46	4	324	38	0.117283950617
Sobic.004G067500	8	0	107	0	0.0	18	0	250	0	0.0	29	0	386	0	0.0	55	0	743	0	0.0
Sobic.004G067600	49	0	187	0	0.0	19	0	72	1	0.0138888888889	39	0	112	0	0.0	107	0	371	1	0.00269541778976
Sobic.004G067700	14	0	162	0	0.0	13	0	143	0	0.0	49	0	575	0	0.0	76	0	880	0	0.0
Sobic.004G067800	10	8	115	84	0.730434782609	11	0	119	0	0.0	46	0	522	1	0.00191570881226	67	8	756	85	0.112433862434
Sobic.004G067850	0	0	0	0	nan	0	0	0	0	nan	1	0	5	0	0.0	1	0	5	0	0.0
Sobic.004G067900	27	0	122	0	0.0	8	0	37	0	0.0	35	0	108	0	0.0	70	0	267	0	0.0
Sobic.004G068100	4	0	43	0	0.0	7	0	74	0	0.0	58	0	565	5	0.00884955752212	69	0	682	5	0.00733137829912
Sobic.004G068200	8	0	69	0	0.0	10	0	94	0	0.0	47	0	452	2	0.00442477876106	65	0	615	2	0.00325203252033
Sobic.004G068300	8	6	43	26	0.604651162791	8	0	42	0	0.0	65	0	324	2	0.00617283950617	81	6	409	28	0.0684596577017
Sobic.004G068350	4	0	30	0	0.0	10	0	74	0	0.0	47	0	264	3	0.0113636363636	61	0	368	3	0.00815217391304
Sobic.004G068400	23	0	215	0	0.0	8	0	69	0	0.0	23	0	155	1	0.00645161290323	54	0	439	1	0.00227790432802
Sobic.004G068500	52	0	188	4	0.0212765957447	26	0	84	0	0.0	42	0	146	0	0.0	120	0	418	4	0.00956937799043
Sobic.004G068600	6	0	61	0	0.0	8	0	79	0	0.0	56	0	511	0	0.0	70	0	651	0	0.0
Sobic.004G068700	6	0	50	1	0.02	9	0	78	0	0.0	36	0	305	0	0.0	51	0	433	1	0.00230946882217
Sobic.004G068750	42	0	283	2	0.00706713780919	29	0	202	0	0.0	27	0	179	1	0.00558659217877	98	0	664	3	0.00451807228916
Sobic.004G068900	4	0	20	0	0.0	7	0	39	0	0.0	8	0	48	0	0.0	19	0	107	0	0.0
Sobic.004G069000	4	0	34	1	0.0294117647059	6	0	65	1	0.0153846153846	49	0	418	2	0.00478468899522	59	0	517	4	0.00773694390716
Sobic.004G069100	8	0	32	0	0.0	4	0	16	0	0.0	18	2	112	8	0.0714285714286	30	2	160	8	0.05
Sobic.004G069200	9	0	36	0	0.0	24	0	97	0	0.0	45	0	174	1	0.00574712643678	78	0	307	1	0.00325732899023
Sobic.004G069300	0	0	0	0	nan	6	0	98	1	0.0102040816327	50	0	861	3	0.00348432055749	56	0	959	4	0.00417101147028
Sobic.004G069400	16	16	151	142	0.940397350993	21	0	261	1	0.00383141762452	89	0	1282	3	0.00234009360374	126	16	1694	146	0.086186540732
Sobic.004G069500	25	0	39	0	0.0	18	0	31	0	0.0	25	0	43	1	0.0232558139535	68	0	113	1	0.00884955752212
Sobic.004G069600	37	0	181	0	0.0	19	0	69	0	0.0	33	0	98	0	0.0	89	0	348	0	0.0
Sobic.004G069700	0	0	0	0	nan	0	0	0	0	nan	1	0	7	0	0.0	1	0	7	0	0.0
Sobic.004G070000	12	0	61	1	0.016393442623	15	0	75	0	0.0	36	0	175	0	0.0	63	0	311	1	0.0032154340836
Sobic.004G070100	5	0	49	1	0.0204081632653	21	0	202	0	0.0	67	0	567	0	0.0	93	0	818	1	0.00122249388753
Sobic.004G070150	1	0	1	1	1.0	7	0	36	0	0.0	27	0	116	0	0.0	35	0	153	1	0.00653594771242
Sobic.004G070200	36	0	145	0	0.0	21	0	81	0	0.0	31	0	118	1	0.00847457627119	88	0	344	1	0.00290697674419
Sobic.004G070300	46	0	198	0	0.0	30	0	130	0	0.0	33	0	100	0	0.0	109	0	428	0	0.0
Sobic.004G070400	0	0	0	0	nan	1	0	6	0	0.0	0	0	0	0	nan	1	0	6	0	0.0
Sobic.004G070500	14	12	161	106	0.658385093168	24	0	197	0	0.0	38	0	292	0	0.0	76	12	650	106	0.163076923077
Sobic.004G070600	31	0	177	3	0.0169491525424	27	0	164	0	0.0	38	0	211	0	0.0	96	0	552	3	0.0054347826087
Sobic.004G070700	6	6	76	67	0.881578947368	12	0	149	0	0.0	48	0	630	0	0.0	66	6	855	67	0.0783625730994
Sobic.004G070800	4	0	24	0	0.0	0	0	0	0	nan	7	0	51	0	0.0	11	0	75	0	0.0
Sobic.004G070900	23	0	79	0	0.0	20	0	71	1	0.0140845070423	34	0	90	1	0.0111111111111	77	0	240	2	0.00833333333333
Sobic.004G071000	40	0	158	1	0.00632911392405	17	0	80	0	0.0	39	0	150	1	0.00666666666667	96	0	388	2	0.00515463917526
Sobic.004G071050	21	9	51	48	0.941176470588	21	3	58	28	0.48275862069	49	0	192	0	0.0	91	12	301	76	0.252491694352
Sobic.004G071100	21	9	51	48	0.941176470588	21	3	58	28	0.48275862069	49	0	192	0	0.0	91	12	301	76	0.252491694352
Sobic.004G071200	50	0	195	0	0.0	19	0	79	1	0.0126582278481	41	0	144	1	0.00694444444444	110	0	418	2	0.00478468899522
Sobic.004G071401	0	0	0	0	nan	10	7	130	36	0.276923076923	44	2	528	23	0.0435606060606	54	9	658	59	0.0896656534954
Sobic.004G071500	14	0	144	0	0.0	13	0	149	0	0.0	42	0	446	2	0.00448430493274	69	0	739	2	0.00270635994587
Sobic.004G071600	34	0	187	0	0.0	23	0	125	0	0.0	40	0	215	0	0.0	97	0	527	0	0.0
Sobic.004G071700	8	4	91	60	0.659340659341	13	8	150	50	0.333333333333	35	21	423	107	0.252955082742	56	33	664	217	0.326807228916
Sobic.004G071750	13	0	107	0	0.0	4	0	34	0	0.0	34	0	73	0	0.0	51	0	214	0	0.0
Sobic.004G071800	2	2	34	6	0.176470588235	3	2	44	17	0.386363636364	11	1	170	5	0.0294117647059	16	5	248	28	0.112903225806
Sobic.004G071850	32	0	146	0	0.0	36	0	160	1	0.00625	47	0	209	0	0.0	115	0	515	1	0.00194174757282
Sobic.004G071900	38	2	154	7	0.0454545454545	19	0	74	0	0.0	48	0	204	4	0.0196078431373	105	2	432	11	0.025462962963
Sobic.004G072000	16	0	95	0	0.0	12	0	71	0	0.0	48	0	274	1	0.0036496350365	76	0	440	1	0.00227272727273
Sobic.004G072100	8	0	126	0	0.0	10	0	168	0	0.0	39	0	640	1	0.0015625	57	0	934	1	0.00107066381156
Sobic.004G072200	22	19	244	203	0.831967213115	26	0	253	1	0.00395256916996	122	0	1220	5	0.00409836065574	170	19	1717	209	0.1217239371
Sobic.004G072201	0	0	0	0	nan	0	0	0	0	nan	1	0	13	0	0.0	1	0	13	0	0.0
Sobic.004G072300	2	2	25	25	1.0	5	0	70	0	0.0	24	0	259	3	0.011583011583	31	2	354	28	0.0790960451977
Sobic.004G072400	24	0	162	0	0.0	17	0	96	0	0.0	39	0	245	1	0.00408163265306	80	0	503	1	0.00198807157058
Sobic.004G072600	4	0	52	0	0.0	10	0	129	0	0.0	45	0	539	4	0.00742115027829	59	0	720	4	0.00555555555556
Sobic.004G072800	6	2	72	18	0.25	18	0	197	1	0.00507614213198	91	0	984	6	0.00609756097561	115	2	1253	25	0.0199521149242
Sobic.004G072950	12	0	94	0	0.0	17	0	143	0	0.0	25	0	147	0	0.0	54	0	384	0	0.0
Sobic.004G073000	42	0	184	1	0.0054347826087	26	0	126	0	0.0	33	0	138	0	0.0	101	0	448	1	0.00223214285714
Sobic.004G073100	44	0	163	0	0.0	31	0	113	0	0.0	34	0	117	0	0.0	109	0	393	0	0.0
Sobic.004G073232	47	2	254	13	0.0511811023622	33	0	208	0	0.0	89	0	675	2	0.00296296296296	169	2	1137	15	0.0131926121372
Sobic.004G073400	4	2	30	13	0.433333333333	12	0	103	0	0.0	52	0	448	1	0.00223214285714	68	2	581	14	0.0240963855422
Sobic.004G073500	2	0	20	0	0.0	14	0	136	0	0.0	51	0	456	1	0.00219298245614	67	0	612	1	0.0016339869281
Sobic.004G073600	6	2	67	14	0.208955223881	30	0	298	0	0.0	104	0	994	2	0.00201207243461	140	2	1359	16	0.0117733627667
Sobic.004G073700	6	2	67	14	0.208955223881	30	0	298	0	0.0	104	0	994	2	0.00201207243461	140	2	1359	16	0.0117733627667
Sobic.004G073800	20	0	68	0	0.0	18	0	56	2	0.0357142857143	50	0	150	0	0.0	88	0	274	2	0.00729927007299
Sobic.004G074000	16	0	150	0	0.0	20	0	153	1	0.00653594771242	50	0	418	0	0.0	86	0	721	1	0.00138696255201
Sobic.004G074100	24	0	113	0	0.0	38	0	185	1	0.00540540540541	34	0	170	0	0.0	96	0	468	1	0.00213675213675
Sobic.004G074200	12	1	162	2	0.0123456790123	14	0	178	0	0.0	43	0	428	2	0.00467289719626	69	1	768	4	0.00520833333333
